provinsi,kabupaten_kota,derajat_desentralisasi_2023,rasio_kemandirian_2023,tingkat_penyerapan_pendapatan,tingkat_penyerapan_belanja,rasio_pajak,rasio_efektivitas_pad,rasio_efektivitas_pajak,rasio_belanja_thd_pendapatan,log_derajat_desentralisasi_2023,log_rasio_kemandirian_2023,log_tingkat_penyerapan_pendapatan,log_tingkat_penyerapan_belanja,log_rasio_pajak,log_rasio_efektivitas_pad,log_rasio_efektivitas_pajak,log_rasio_belanja_thd_pendapatan
Papua Pegunungan,Kab. Nduga,0.64,0.66,98.44,96.99,0.06,27.1,47.08,97.56,0.49469624183610705,0.5068176023684519,4.599554447202456,4.584865432647727,0.058268908123975775,3.3357695763397,3.872866290226952,4.59066549978521
Papua Pegunungan,Kab. Pegunungan Bintang,2.31,2.37,101.32,102.34,0.0,319.93,100.0,102.27,1.1969481893889715,1.2149127443642704,4.628105157270587,4.638024522859038,0.0,5.77122303081379,4.61512051684126,4.637346917683312
Papua Pegunungan,Kab. Tolikara,0.96,0.99,102.77,99.66,0.15,138.11,72.26,102.81,0.6729444732424258,0.688134638736401,4.642176911617187,4.611748501348214,0.13976194237515868,4.935264987071479,4.294014757350668,4.642562305205154
Papua Pegunungan,Kab. Yahukimo,0.79,0.81,101.77,101.83,0.39,55.44,134.25,105.35,0.5822156198526637,0.5933268452777344,4.632493481636982,4.6330771392411,0.3293037471426004,4.033178126984613,4.907124917726591,4.666735541646246
Papua Pegunungan,Kab. Yalimo,1.06,1.09,102.65,111.6,0.5,64.89,217.86,109.43,0.7227059828014898,0.7371640659767197,4.641019838881789,4.72384171570559,0.4054651081081644,4.187986684925728,5.388432255990297,4.7043818360590395
Papua Selatan,Kab. Asmat,3.54,3.68,101.8,100.44,0.38,172.13,153.06,101.19,1.5129270120532565,1.5432981099295553,4.632785353021065,4.6194674906889155,0.32208349916911333,5.154042757390985,5.03734213692482,4.626833825624118
Papua Selatan,Kab. Boven Digoel,2.7,2.83,100.08,103.29,0.59,120.28,105.88,109.41,1.308332819650179,1.3428648031925547,4.615912282519994,4.6471754801331215,0.4637340162321401,4.7981019218940615,4.671706709788335,4.704200709451046
Papua Selatan,Kab. Mappi,3.21,3.33,105.37,109.24,0.22,803.98,131.37,103.6,1.43746264769429,1.4655675420143985,4.666923582263574,4.7026598072653485,0.1988508587451652,6.690817432389431,4.885601031725679,4.650143551630823
Papua Selatan,Kab. Merauke,8.64,9.52,102.26,105.03,3.18,127.12,154.09,100.93,2.265921108622454,2.3532782073095637,4.637250079451503,4.6637220729377065,1.430311246536665,4.852967324740957,5.044005593571361,4.624286303180321
Papua Tengah,Kab. Deiyai,9.17,10.14,111.64,110.03,0.44,870.87,112.14,94.05,2.3194422100604686,2.410542234499138,4.724196892409732,4.709800435066175,0.36464311358790924,6.770640330226262,4.72862598991501,4.554403068934438
Papua Tengah,Kab. Dogiyai,1.83,2.03,113.31,107.4,0.32,333.52,129.88,97.68,1.0402767116551463,1.1085626195212777,4.738914056037687,4.685828089005546,0.2776317365982795,5.812696668513325,4.8742808728544365,4.591882291661156
Papua Tengah,Kab. Intan Jaya,1.59,1.75,112.43,110.53,0.93,123.63,104.61,94.76,0.9516578757114464,1.0116009116784799,4.731185906570952,4.714293613006445,0.6575200029167942,4.825349347838285,4.659753063758383,4.561845061249718
Papua Tengah,Kab. Mimika,29.35,41.57,117.98,119.53,4.49,92.01,105.55,101.1,3.4127965175055075,3.751149779840061,4.7789554117597595,4.791898684600252,1.7029282555214393,4.532707014254376,4.668614358544626,4.625952725170619
Papua Tengah,Kab. Nabire,7.61,8.84,109.51,108.94,2.73,204.27,175.68,99.37,2.1529243184396396,2.286455711064162,4.705106014600691,4.699934762432514,1.3164082336557241,5.324326185729087,5.174340186728326,4.608863357825709
Papua Tengah,Kab. Paniai,1.8,1.97,109.56,107.71,0.06,248.32,137.62,98.66,1.0296194171811583,1.0885619528146082,4.70555836001936,4.6886837862159085,0.058268908123975775,5.51873721194065,4.931736376489838,4.601764392853259
Papua Tengah,Kab. Puncak,1.07,1.15,105.97,103.75,0.04,166.13,241.89,100.05,0.7275486072772778,0.7654678421395714,4.672548421318039,4.6515765588022475,0.039220713153281295,5.1187719527008335,5.492608665955218,4.61561544384963
Papua Tengah,Kab. Puncak Jaya,0.96,0.98,97.05,96.96,0.04,45.35,27.06,99.85,0.6729444732424258,0.6830968447064438,4.585477552642355,4.584559232083967,0.039220713153281295,3.836221292011864,3.3343450746743146,4.613634264400221
Riau,Kab. Bengkalis,15.28,18.04,113.06,100.67,2.64,190.37,100.56,105.12,2.789937360574394,2.9465420293632194,4.736724625728393,4.62173227428707,1.2919836816486494,5.2542087269219735,4.620649756836477,4.664570529269539
Riau,Kab. Indragiri Hilir,9.21,10.15,104.27,87.14,2.3,96.4,101.79,100.39,2.3233676321765744,2.411439497906128,4.656528478263233,4.478926459413841,1.1939224684724346,4.578826210648489,4.6326880720248305,4.618974466964488
Riau,Kab. Indragiri Hulu,6.95,7.58,124.45,108.61,3.32,95.41,101.93,104.76,2.0731719286662407,2.149433913499871,4.8319072728124315,4.696928611227632,1.463255402256019,4.568609930676289,4.6340491455384685,4.6611723761033765
Riau,Kab. Kampar,10.92,12.27,108.29,102.85,5.62,107.14,99.78,95.77,2.4782176616372036,2.5855058483441162,4.694004899688582,4.642947550322122,1.890095369948917,4.683426683953859,4.612939923252452,4.572337028892851
Riau,Kab. Kepulauan Meranti,12.26,13.98,90.06,86.41,1.41,46.91,71.18,96.81,2.5847519847577165,2.7067159780890733,4.511518629906636,4.470609692592396,0.8796267475025636,3.8693242508950307,4.279162999214643,4.5830268213024015
Riau,Kab. Kuantan Singingi,13.27,15.31,109.3,101.52,8.65,166.33,223.84,100.11,2.658159431488745,2.7917784166329227,4.703203926259457,4.630057901495871,2.2669579153508947,5.119967910506483,5.415389038133874,4.616209033103308
Riau,Kab. Pelalawan,10.65,11.93,105.88,88.79,5.69,85.38,94.8,106.3,2.4553061800117097,2.559550192783766,4.671706709788335,4.497473610532717,1.900613874140137,4.458756167532555,4.562262684976814,4.675628649636653
Riau,Kab. Rokan Hilir,6.88,7.39,100.64,97.49,3.23,74.34,74.75,99.84,2.064327903869788,2.127040520479115,4.621437158451963,4.589955020181611,1.4422019930581866,4.322011202263895,4.327438444389479,4.6135351023197195
Riau,Kab. Rokan Hulu,8.05,8.75,110.22,107.76,3.67,109.68,112.11,98.38,2.2027647577118348,2.277267285009756,4.711510221759418,4.68914361976427,1.541159071680806,4.7066431549187255,4.7283607965432894,4.598950886174174
Riau,Kab. Siak,27.92,38.74,111.16,101.49,4.68,226.4,93.42,97.36,3.3645333972905638,3.6823582371236707,4.71992642328628,4.6297652328434715,1.7369512327330598,5.426710581316436,4.54775291511814,4.588634217347992
Riau,Kota Dumai,29.66,42.18,162.77,160.79,18.76,129.7,153.7,101.93,3.422958873443668,3.7653774250866614,5.098463004461776,5.086299198017246,2.983659692319722,4.872904620630176,5.04148775757902,4.6340491455384685
Riau,Kota Pekanbaru,32.34,47.79,101.99,105.4,28.51,92.58,98.99,102.58,3.506757877322648,3.8875253738277458,4.63463189613771,4.667205576907544,3.3847291889548483,4.5388166854380705,4.605070180987758,4.640344260995746
Sulawesi Barat,Kab. Majene,9.9,11.0,94.92,94.92,1.21,62.34,68.7,99.77,2.388762789235098,2.4849066497880004,4.5635145107192585,4.5635145107192585,0.7929925155296614,4.148517041110494,4.244200317766478,4.612840692292311
Sulawesi Barat,Kab. Mamasa,2.16,2.24,97.09,78.78,0.53,46.47,36.68,97.24,1.1505720275988207,1.1755733298042381,4.585885424576224,4.379272846477261,0.4252677354043441,3.8600979325632268,3.629129449708162,4.587413464398832
Sulawesi Barat,Kab. Mamuju,7.09,8.1,102.63,97.1,2.54,98.23,94.73,97.29,2.0906287310704004,2.2082744135228043,4.640826863196126,4.585987366571318,1.264126727145683,4.5974403879261505,4.561531728958262,4.587922292578538
Sulawesi Barat,Kab. Mamuju Tengah,6.43,6.95,103.5,93.71,1.64,112.61,81.5,94.3,2.005525858729668,2.0731719286662407,4.6491870714048655,4.55081959123801,0.9707789171582247,4.732771530581813,4.412798293340635,4.557029810660157
Sulawesi Barat,Kab. Pasangkayu,6.44,6.94,103.19,98.6,2.03,130.35,151.17,98.58,2.0068708488450007,2.0719132752590443,4.646216155424092,4.601162164590552,1.1085626195212777,4.877865516131549,5.024998316932023,4.600961341214036
Sulawesi Barat,Kab. Polewali Mandar,13.21,15.61,96.88,95.36,2.05,90.47,93.22,99.74,2.6539459421090092,2.8100049236252036,4.583742238574471,4.568091177746671,1.1151415906193203,4.516011049668273,4.545632473271895,4.612542940317504
Sulawesi Selatan,Kab. Bantaeng,19.22,24.32,96.83,94.96,6.7,99.74,93.13,100.1,3.006672213592325,3.2315945972759756,4.583231278469338,4.563931437971494,2.0412203288596382,4.612542940317504,4.544676805559129,4.616110126026426
Sulawesi Selatan,Kab. Barru,12.23,13.94,101.56,101.37,2.9,104.14,105.34,102.06,2.5824869781268642,2.7040421797046714,4.63044799317236,4.628593700931679,1.3609765531356006,4.655292795391302,4.666641508076192,4.635311342900078
Sulawesi Selatan,Kab. Bone,10.25,11.72,104.16,103.32,3.12,107.98,113.23,101.48,2.4203681286504293,2.543175557911976,4.655482999861681,4.647463098178343,1.415853163361435,4.691164379154952,4.738213959745856,4.629667657588479
Sulawesi Selatan,Kab. Bulukumba,11.34,12.96,98.12,98.06,2.94,77.05,59.36,102.84,2.5128460184772416,2.6361960973342264,4.596331237320887,4.595725727160092,1.3711807233098425,4.357349646961441,4.100326633899648,4.64285125295578
Sulawesi Selatan,Kab. Enrekang,7.13,7.78,95.66,95.56,1.33,49.98,94.92,99.24,2.0955609235597192,2.172476407647025,4.571199666416938,4.570164576789276,0.8458682675776092,3.9314333989479695,4.5635145107192585,4.607567310587813
Sulawesi Selatan,Kab. Gowa,14.92,17.97,104.82,109.66,8.64,121.15,104.9,105.04,2.767576180416237,2.9428587839469227,4.661739537475985,4.7064624374699635,2.265921108622454,4.805249797703749,4.662495252607361,4.663816381420824
Sulawesi Selatan,Kab. Jeneponto,9.89,11.79,102.15,98.63,1.79,104.18,102.93,96.47,2.387844936944869,2.548663615590751,4.636184239517261,4.601463324056765,1.0260415958332743,4.655673168161198,4.6437175956003305,4.579544638349119
Sulawesi Selatan,Kab. Kepulauan Selayar,8.43,9.33,91.96,88.57,1.51,103.13,76.51,104.65,2.2438960966453663,2.3350522831315472,4.532169293103601,4.495020442487104,0.9202827531436926,4.645640118541804,4.35040696029342,4.660131744062066
Sulawesi Selatan,Kab. Luwu,11.55,13.51,105.7,105.56,3.24,141.1,151.3,101.74,2.529720665577793,2.6748380668960965,4.670021158307708,4.668708206792079,1.4445632692438664,4.956531035103055,5.025852259901116,4.632201525039122
Sulawesi Selatan,Kab. Luwu Timur,22.08,29.49,103.75,104.2,13.87,102.62,121.1,103.34,3.138966441639899,3.4173987610001633,4.6515765588022475,4.65586330030361,2.6993457604720636,4.640730361386642,4.804840381116659,4.647654797594247
Sulawesi Selatan,Kab. Luwu Utara,8.7,9.7,100.44,102.33,2.0,99.1,71.83,100.58,2.272125885509337,2.3702437414678603,4.6194674906889155,4.637927750226264,1.0986122886681098,4.6061696863211745,4.288127958229824,4.620846665373099
Sulawesi Selatan,Kab. Maros,20.69,26.08,105.05,102.79,13.08,105.24,114.83,100.7,3.076851324838783,3.298795448044074,4.663910681010692,4.642369626977198,2.644755350729896,4.665700685728123,4.752123598944254,4.622027303054514
Sulawesi Selatan,Kab. Pangkajene Kepulauan,11.74,13.56,103.03,103.05,6.31,90.2,90.91,100.4,2.5447466501440172,2.67827804276854,4.644679319082804,4.644871552839644,1.9892432737616872,4.513054897080286,4.5208098373700185,4.619073091157083
Sulawesi Selatan,Kab. Pinrang,13.21,15.22,104.38,102.49,3.45,103.52,106.29,100.89,2.6539459421090092,2.7862450486872667,4.65757286478114,4.639474989680082,1.4929040961781488,4.649378440652412,4.675535448648655,4.6238937999861935
Sulawesi Selatan,Kab. Sidenreng Rappang,13.92,16.28,99.39,93.88,4.05,94.29,84.11,96.24,2.702702594775615,2.8495497633759097,4.609062600703435,4.552612935249416,1.6193882432872684,4.556924873360097,4.4439445374888695,4.577182149447922
Sulawesi Selatan,Kab. Sinjai,8.93,9.95,101.58,99.24,1.47,108.91,95.1,100.31,2.295560478057081,2.3933394562625097,4.630642981961122,4.607567310587813,0.9042181506398859,4.699661849080809,4.565389315976247,4.618185123065586
Sulawesi Selatan,Kab. Soppeng,14.31,16.7,105.42,113.91,2.14,107.12,110.84,106.42,2.7285062096695922,2.8735646395797834,4.667393529168224,4.744149213269543,1.144222799920162,4.683241721408247,4.7170692784855,4.676746384477314
Sulawesi Selatan,Kab. Takalar,4.36,4.97,98.89,97.66,2.46,43.24,42.03,101.93,1.6789639750827108,1.7867469274045107,4.604069580544058,4.5916795958055925,1.2412685890696329,3.7896293572140793,3.7618975468505083,4.6340491455384685
Sulawesi Selatan,Kab. Tana Toraja,11.08,12.46,100.3,97.63,1.54,92.73,80.34,97.34,2.4915511925066687,2.599722324216582,4.618086411254637,4.591375474965902,0.9321640810304452,4.540418308758395,4.398637900479079,4.5884308619837935
Sulawesi Selatan,Kab. Toraja Utara,4.78,5.11,97.75,97.64,2.18,60.69,85.41,99.59,1.7544036826842861,1.809926773183504,4.592591403781231,4.591476858856089,1.1568811967920856,4.122121843221548,4.4591034098533076,4.611052849146247
Sulawesi Selatan,Kab. Wajo,11.08,12.65,103.46,102.74,3.62,108.21,121.58,97.33,2.4915511925066687,2.613739521630969,4.6488042230081525,4.6418877689232545,1.5303947050936475,4.693272634209637,4.808763878057586,4.588329168792065
Sulawesi Selatan,Kota Makassar,38.73,63.87,84.96,79.8,33.45,66.43,72.09,111.32,3.6821065698265074,4.172385267224964,4.453882071774309,4.39197696552705,3.539508997459668,4.2110900227464905,4.2916915584923006,4.721351940277501
Sulawesi Selatan,Kota Palopo,20.57,26.33,94.8,86.96,4.95,80.98,107.16,98.38,3.071303460401065,3.3079849999399764,4.562262684976814,4.47688216568656,1.7833912195575383,4.406475315076191,4.683611612294654,4.598950886174174
Sulawesi Selatan,Kota Pare-pare,20.99,26.9,98.73,97.08,4.73,109.23,105.26,100.17,3.09058780456667,3.32862668882732,4.602466534413777,4.585783472187901,1.7457155307266483,4.702569091975224,4.665888921022797,4.616802270217799
Sulawesi Tengah,Kab. Banggai,9.59,10.74,98.25,97.61,3.01,90.4,65.8,102.11,2.359910159613315,2.4630018143999504,4.5976419195673,4.591172676344238,1.3887912413184778,4.515245478460105,4.2017030805426,4.635796379529852
Sulawesi Tengah,Kab. Banggai Kepulauan,4.99,5.28,101.4,98.5,0.8,104.85,100.14,102.56,1.7900914121273581,1.8373699804801074,4.628886712605407,4.600157644164547,0.5877866649021191,4.662022997580874,4.616505695651837,4.640151154883337
Sulawesi Tengah,Kab. Banggai Laut,4.95,5.25,101.35,105.33,1.08,89.5,43.76,105.01,1.7833912195575383,1.8325814637483102,4.628398312107299,4.666547465662995,0.7323678937132266,4.505349850705881,3.8013148834437245,4.663533429285006
Sulawesi Tengah,Kab. Buol,8.73,9.71,106.01,110.1,0.91,142.35,101.41,103.86,2.2752138961979136,2.3711778844596574,4.67292228803891,4.7104306966455844,0.6471032420585385,4.9652891923293785,4.628984364087346,4.652626127144386
Sulawesi Tengah,Kab. Donggala,7.19,7.83,107.47,107.91,4.07,188.04,198.33,100.08,2.102913897864978,2.178155014615869,4.686473637052126,4.690521853087595,1.623340817603092,5.241958632878652,5.2949617427346745,4.615912282519994
Sulawesi Tengah,Kab. Morowali,30.09,43.31,117.56,104.06,15.74,151.72,234.9,102.01,3.4368862240706624,3.7912103852113983,4.775419161547776,4.654531615525816,2.8178010650613294,5.028606179417492,5.463407986413629,4.634826070895602
Sulawesi Tengah,Kab. Morowali Utara,10.46,11.77,99.01,100.84,2.92,74.04,53.19,108.06,2.4388627112865935,2.547098670044448,4.605270180988425,4.623402954249151,1.366091653802371,4.318021304697969,3.9924963895780228,4.691898189497915
Sulawesi Tengah,Kab. Parigi Moutong,7.55,8.28,102.49,105.26,1.36,110.12,147.83,104.41,2.145931282948669,2.2278615467981093,4.639474989680082,4.665888921022797,0.8586616190375187,4.7106106984460885,5.0028047149810675,4.657857508267098
Sulawesi Tengah,Kab. Poso,9.61,10.82,100.26,96.73,1.68,105.05,57.29,102.4,2.3617969526258915,2.469793011977952,4.617691466541763,4.582208574350744,0.9858167945227653,4.663910681010692,4.0654305520574585,4.638604962074329
Sulawesi Tengah,Kab. Sigi,6.07,6.54,105.66,105.45,2.32,136.75,135.4,102.68,1.9558604799084813,2.020222182019865,4.669646205172456,4.667675391339489,1.199964782928397,4.925440448033024,4.915591745409362,4.641309232603964
Sulawesi Tengah,Kab. Tojo Una Una,8.13,8.94,108.83,106.21,1.12,143.47,121.21,99.76,2.211565694606877,2.2965670206684825,4.698933715800255,4.674789527868148,0.7514160886839212,4.97307187354129,4.805740876449909,4.61274145148441
Sulawesi Tengah,Kab. Toli-Toli,10.09,11.38,99.56,95.86,1.71,87.36,54.71,96.29,2.4060438013622756,2.5160822672564502,4.610754564281992,4.573266636975083,0.9969486348916096,4.481419378551917,4.020159664032724,4.577696208987336
Sulawesi Tengah,Kota Palu,22.69,29.87,108.21,106.54,13.57,122.12,124.54,109.81,3.165053018170694,3.429784838514068,4.693272634209637,4.6778628713815325,2.6789646202071133,4.813159489530624,4.832624432889386,4.707817022948234
Sulawesi Tenggara,Kab. Bombana,8.2,9.01,102.54,102.88,1.59,118.12,78.93,104.47,2.2192034840549946,2.303584593327129,4.639958011473755,4.643236386794547,0.9516578757114464,4.780131388375754,4.381151251637927,4.658426552288523
Sulawesi Tenggara,Kab. Buton,5.03,5.37,101.72,104.76,0.64,129.1,82.8,104.2,1.7967470107390942,1.851599469584072,4.632006839941651,4.6611723761033765,0.49469624183610705,4.86830338551846,4.428433007488037,4.65586330030361
Sulawesi Tenggara,Kab. Buton Selatan,3.28,3.44,103.07,93.82,0.59,167.16,161.6,100.93,1.4539530095937054,1.4906543764441333,4.6450637496497675,4.551980357473973,0.4637340162321401,5.124915907128641,5.0912931971137105,4.624286303180321
Sulawesi Tenggara,Kab. Buton Tengah,2.65,2.77,104.51,98.73,0.84,117.81,120.23,105.98,1.2947271675944,1.3270750014599193,4.658805735154001,4.602466534413777,0.6097655716208943,4.777525578470196,4.797689567758492,4.672641901103104
Sulawesi Tenggara,Kab. Buton Utara,3.2,3.33,101.53,97.94,0.57,103.4,111.04,114.97,1.4350845252893227,1.4655675420143985,4.630155438682,4.594513605799563,0.4510756193602167,4.648229675448539,4.718855950391908,4.753331536968612
Sulawesi Tenggara,Kab. Kolaka,9.86,11.03,114.89,107.33,3.04,105.76,90.62,103.53,2.3850863145057892,2.4874035299865875,4.7526414653463,4.6851821239574765,1.3962446919730587,4.670583324536324,4.517649588458596,4.649474111544616
Sulawesi Tenggara,Kab. Kolaka Timur,3.11,3.27,103.61,95.79,0.9,94.83,86.65,101.77,1.4134230285081433,1.4516138272405332,4.650239149355669,4.572543683160998,0.6418538861723948,4.562575788355671,4.473351611367243,4.632493481636982
Sulawesi Tenggara,Kab. Kolaka Utara,6.11,6.6,107.09,106.29,0.92,130.18,97.2,104.81,1.9615022438151495,2.028148247292285,4.682964213428112,4.675535448648655,0.6523251860396903,4.876570425865589,4.58700621536042,4.66164503291607
Sulawesi Tenggara,Kab. Konawe,10.2,11.47,97.79,100.75,1.92,76.72,29.09,100.81,2.4159137783010487,2.523325759691945,4.592996385056383,4.622518824322705,1.0715836162801904,4.353112624509239,3.4041928906419536,4.623108331119105
Sulawesi Tenggara,Kab. Konawe Kepulauan,2.44,2.52,105.69,115.45,0.82,117.03,339.14,109.44,1.235471471385307,1.2584609896100056,4.66992743320337,4.75746199633035,0.598836501088704,4.770938829440977,5.829357297564267,4.704472387061954
Sulawesi Tenggara,Kab. Konawe Selatan,7.37,8.01,103.34,104.91,3.43,132.4,137.47,115.62,2.124653884501384,2.1983350716202463,4.647654797594247,4.6625896768555775,1.4883995840570443,4.893352133481524,4.9306536956666225,4.75892078579401
Sulawesi Tenggara,Kab. Konawe Utara,3.1,3.21,101.99,109.54,0.75,84.12,113.49,123.63,1.410986973710262,1.43746264769429,4.63463189613771,4.705377446405117,0.5596157879354227,4.444062025593334,4.740487482935721,4.825349347838285
Sulawesi Tenggara,Kab. Muna,5.2,5.54,92.19,99.85,0.97,35.62,17.22,106.11,1.824549292051046,1.8779371654691073,4.534640419797564,4.613634264400221,0.6780335427498971,3.6005945392463645,2.9025198918318122,4.673856343776539
Sulawesi Tenggara,Kab. Muna Barat,2.51,2.63,94.17,100.85,0.61,76.75,71.01,112.19,1.2556160374777743,1.2892326482767593,4.555664766084252,4.623501142672815,0.4762341789963716,4.353498551059343,4.276804998260776,4.729067822644328
Sulawesi Tenggara,Kab. Wakatobi,5.65,6.07,103.47,96.02,1.2,146.2,141.92,107.24,1.8946168546677629,1.9558604799084813,4.648899948849417,4.57491714281707,0.7884573603642702,4.991792206294776,4.962285033155209,4.684350983862532
Sulawesi Tenggara,Kota Bau-bau,11.14,12.7,95.76,95.44,4.06,76.25,84.54,103.23,2.4965057856313524,2.617395832834079,4.572233685741827,4.5689210533129705,1.6213664832993742,4.347046915777855,4.448984102798763,4.646599995751231
Sulawesi Tenggara,Kota Kendari,24.31,32.64,98.32,103.51,14.41,90.29,133.79,106.07,3.2311995745570328,3.5157158351047473,4.598346960639966,4.649282760606412,2.7350166493320245,4.514041252576989,4.903718011750178,4.673482826170178
Sulawesi Utara,Kab. Bolaang Mongondow,7.0,7.53,84.02,95.49,4.73,117.52,122.39,117.46,2.0794415416798357,2.143589361503588,4.442886522930644,4.569439376032292,1.7457155307266483,4.775081722705364,4.815350070910442,4.774575350848819
Sulawesi Utara,Kab. Bolaang Mongondow Selatan,3.82,4.0,104.32,107.31,1.34,188.82,146.45,102.38,1.5727739280625088,1.6094379124341003,4.657003334628109,4.684997485847646,0.8501509293696101,5.246076254702346,4.993489135261285,4.638411519767893
Sulawesi Utara,Kab. Bolaang Mongondow Timur,3.58,3.74,100.21,98.9,2.27,125.79,130.61,100.2,1.5216989981260935,1.556037135706985,4.61719756620081,4.604169685654508,1.184789984909162,4.842532174539857,4.879843003846233,4.617098756853365
Sulawesi Utara,Kab. Bolaang Mongondow Utara,2.63,2.77,102.48,101.06,0.96,143.92,111.37,102.09,1.2892326482767593,1.3270750014599193,4.639378357317828,4.625560875635825,0.6729444732424258,4.976181866026876,4.721796997919811,4.635602393108293
Sulawesi Utara,Kab. Kep. Siau Tagulandang Biaro,4.04,4.24,100.51,90.66,1.02,83.57,90.93,101.63,1.6174060820832772,1.6563214983329508,4.62015731579634,4.518086079080978,0.7030975114131134,4.437579593794131,4.521027417875663,4.631130287657623
Sulawesi Utara,Kab. Kepulauan Sangihe,8.17,8.99,101.35,92.25,1.14,115.65,70.5,103.1,2.2159372862683733,2.301584592660462,4.628398312107299,4.535284058523925,0.76080582903376,4.759177998467439,4.269697449699962,4.645351975620923
Sulawesi Utara,Kab. Kepulauan Talaud,3.62,3.77,100.77,99.08,0.87,93.1,93.69,103.83,1.5303947050936475,1.56234630490025,4.62271536520384,4.605969866158656,0.6259384308664953,4.544358046591334,4.550608397995409,4.6523399904644815
Sulawesi Utara,Kab. Minahasa,8.47,9.41,102.1,100.29,3.86,123.87,110.97,99.25,2.248128907197987,2.3427668826268775,4.635699391022914,4.6179876896987055,1.5810384379124023,4.827273196127054,4.718230978272105,4.6076670661866785
Sulawesi Utara,Kab. Minahasa Selatan,3.2,3.4,104.98,102.7,2.13,119.56,118.64,98.39,1.4350845252893227,1.4816045409242156,4.663250397064616,4.641502115235482,1.1410330045520618,4.79214755431824,4.784487233761747,4.599051504979914
Sulawesi Utara,Kab. Minahasa Tenggara,1.8,1.83,91.75,91.83,1.07,71.23,70.79,99.31,1.0296194171811583,1.0402767116551463,4.529907701487544,4.530769863411841,0.7275486072772778,4.2798554720627555,4.273745190588392,4.608265390895394
Sulawesi Utara,Kab. Minahasa Utara,11.96,13.75,103.33,106.89,7.9,124.19,132.27,103.64,2.561867690924129,2.691243082785829,4.647558952479878,4.681112189563248,2.186051276738094,4.829832583271571,4.892377145591635,4.650525887708889
Sulawesi Utara,Kota Bitung,9.31,10.45,105.91,121.38,7.11,76.59,79.83,123.81,2.333114298028869,2.4379897300002487,4.671987359025408,4.807130958034395,2.093097868127322,4.351438552905858,4.392348183745753,4.826792580930363
Sulawesi Utara,Kota Kotamobagu,18.44,22.8,104.54,103.1,3.87,115.36,95.65,102.49,2.967332799032293,3.169685580677429,4.659090027977522,4.645351975620923,1.5830939370944985,4.756688833627001,4.57109620565434,4.639474989680082
Sulawesi Utara,Kota Manado,26.24,36.26,93.08,87.72,23.74,75.62,84.84,99.56,3.3046864812813115,3.6179203651734424,4.544145484150317,4.485485343042112,3.208421366964342,4.338858139272503,4.452485098322443,4.610754564281992
Sulawesi Utara,Kota Tomohon,7.41,8.13,96.6,96.34,4.7,73.88,79.14,103.65,2.1294214739848565,2.211565694606877,4.580877493419047,4.5782100044053085,1.7404661748405046,4.315886832169337,4.383775105207999,4.650621448892009
Sumatera Barat,Kab. Agam,10.54,11.82,95.84,91.26,3.19,70.33,60.91,101.19,2.4458192610799534,2.551006451492524,4.573060132069858,4.524610678129674,1.4327007339340463,4.267316996289947,4.12568171753114,4.626833825624118
Sumatera Barat,Kab. Dharmasraya,11.42,13.07,102.25,90.49,2.53,114.3,104.02,99.36,2.519308076505333,2.644044871126298,4.637153231841142,4.516229676691444,1.2612978709452054,4.747537427275013,4.654150808209713,4.608763721498222
Sumatera Barat,Kab. Kepulauan Mentawai,5.19,5.52,100.33,98.11,0.92,94.96,140.35,102.17,1.8229350866965048,1.8748743759385615,4.618382517460226,4.596230344418617,0.6523251860396903,4.563931437971494,4.9512390841395995,4.6363781131122845
Sumatera Barat,Kab. Lima Puluh Kota,8.08,8.82,100.95,94.96,2.67,93.0,75.75,96.68,2.206074192613202,2.2844211223663744,4.624482497020464,4.563931437971494,1.3001916620664788,4.543294782270004,4.340553386467307,4.581696829802449
Sumatera Barat,Kab. Padang Pariaman,10.73,12.02,100.17,91.99,4.45,104.87,93.97,100.85,2.462149662665384,2.5664866367804233,4.616802270217799,4.5324919604901055,1.6956156086751528,4.662211926355289,4.553561052254861,4.623501142672815
Sumatera Barat,Kab. Pasaman,10.05,11.22,99.1,94.71,1.16,97.94,97.72,102.63,2.402430427963762,2.503073953743449,4.6061696863211745,4.561322786207815,0.7701082216960736,4.594513605799563,4.592287560157078,4.640826863196126
Sumatera Barat,Kab. Pasaman Barat,11.5,13.03,98.91,94.23,2.81,96.72,85.41,104.02,2.5257286443082556,2.6411978941143697,4.604269780744927,4.5562950182059545,1.3376291891386096,4.5821062463895395,4.4591034098533076,4.654150808209713
Sumatera Barat,Kab. Pesisir Selatan,9.28,10.28,101.89,96.12,1.72,110.94,103.42,98.37,2.330200260027019,2.423031246069913,4.633660456387719,4.575947327311188,1.000631880307906,4.717963013463214,4.648421227982406,4.598850257243272
Sumatera Barat,Kab. Sijunjung,11.35,12.84,102.33,95.83,1.76,107.66,101.27,104.39,2.513656063073986,2.6275629501895237,4.637927750226264,4.57295686362344,1.0152306797290587,4.688223741123377,4.627616374817921,4.657667754945845
Sumatera Barat,Kab. Solok,7.54,8.16,100.52,97.18,1.99,105.38,110.22,100.59,2.1447610078004784,2.214846178686039,4.620255823406132,4.586802528629907,1.095273387402595,4.667017589314171,4.711510221759418,4.620945105103454
